tweet_id,sentiment,content
1753822422,6,"@Lady_Twitster ohhhh, I love Morse, have every episode on video &amp; sometimes gaze lovingly at them"
1753822492,6,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!"
1753822606,7,"@comedian cafe, sky dining plangi  http://plurk.com/p/sw17j"
1753822683,10,@officialdrake Pfft. FAN THIS *helicopters imaginary penis* ....  HI DRAKE! WELCOME TO THE REAL WORLD!!!
1753822702,10,"@Brandesme No this is not redirects, this is just updating posts on our website massage.dk .. next item =&gt; publish, next item =&gt; pulish"
1753822737,10,@junoluvsu OMG that's right HAHAHA I'm Stupid
1753822747,6,"@fjkeogh Ha Thats good. Thats why I love my boys, cos they never stir up the hatred that the mighty red scum do  Everyone loves City"
1753822753,0,@ashleytisdale http://twitpic.com/3a5ho - hahaha ily ashley u'r like the best in the world
1753822789,2,@kennywormald ohh I was so confused!:p I haven't seen it. It's your favourite?
1753822884,2,I think me gettin a physical change
1753822900,2,@marysarahmusic Hey Mary! This Is My Twitter  (Karishmaa1) Luvv Youu ?
1753822953,11,is trying to make this sunday last 48hours
1753822958,2,www.myspace.com/fashionisthenextcity  check out and started new tee's  limited edition in different ways !! check facebook group too
1753823029,6,happy mothers day to all the beautful mums.
1753823074,11,@niariley follow me too
1753823130,9,Cleaning all day today after he runs off to do his stuff and setting my schedule for the week.  I feel much better now and calmer too!
1753823163,5,"Is ahhh, ching chong wing wong ping pong ding dong!"
1753823244,5,"@errolbeats - no, @hamsterfurrey is buttfuck stupid. I'm just silly and forgetful"
1753823319,5,Happy mother's day all you moms!
1753823327,6,HAPPY MOTHER'S DAYYY!
1753823337,0,@who_the_heck Haha LOL @ the english work they doo in college
1753823340,0,@samanthadepanta Doing really well! I will stay here as long as is needed!  So you can definitely come and visit me!! Look forward too ...
1753823391,9,beats the heat with cool guava juice in handi water
1753835990,2,@rustycharm retail paper... Sounds like a plan!!  should probably start so somebody will be awake to answer them...
1753836011,0,"@sarahteaa good girl, sarah. now we've got ourselves a club"
1753836035,6,winter flu has to twitter about logies to get noticed. haha. I love rove
1753836085,1,"@GeminiAngel24 lol, my current mp3 player is a brick. It would be nice to have something slim"
1753836111,5,"maybe going to see the hannah montana movie todaaaay  i've seen it one time before, but can't wait to see it again!!"
1753836141,2,"@terrycafolla I could act in most Buffy eps  I have seen them so many times, but s1 was shaky (apart from eps 1,2,6,7 &amp; 12)"
1753836145,0,"Happy Mothers Day to all that are, all that are trying, and all that haven't nailed their teenagers to a tree"
1753836168,0,@aphrodaisy Thanks!   I'm making homemade lasagna for my mum today.
1753836178,7,http://twitpic.com/4wua7 - I can't wait to see them!
1753836200,2,@popstop yeahhhh!
1753836206,6,Happy Mother's Day to all you moms out there
1753836215,6,finished english. very happy. watching rove and talking to one of my fav girls tyla. i love you
1753836244,6,Happy mother's day everyone! still playing pet society!
1753836288,2,@walesbirds - great site.  The photos on it are fantastic.  Will be very useful for my visit to Pembroke (inc Skomer) in June
1753836289,2,Yes - before you say it - I know I split a train of thought over three tweets. I think the last time was summer '08. It happens sometimes
1753836356,6,"has had a wonderful day with some gorgeous girls, followed by dinner and drinks with the Swedes"
1753836359,6,"@blundell07 Aye, I loved it too  @cyntaxerror over analyzed it me thinks"
1753836399,2,@Remy_Foster
1753836435,2,Twello Foodie Tweets @josepicardo Do you fancy coming up to my house and cooking?  Sounds.. http://tinyurl.com/qz88co
1753836490,6,@Laryllan not really ;D nice pic . @lenaaileen no but could u imagine those 2? ... i thought so
1753836535,11,@Catwoman123 Something like that
1753836604,9,@jason_2008 lol oh dnt worry u'l be able to squeeze it soon enough!! Hope you have a good day today!
1753836615,6,you are my apple and i wana take a bite
1753836629,10,"18.42 recalling the events of a great wk/end - Star Trek movie is fantastic, Zach Quinto is hot! Study, shopping&amp;dinner, life is perfect"
1753836641,0,@SusanCosmos @speakgirl Thx 4 sharing!
1753836665,2,@richard1988 because you saved the frog. I thought I replied to that so it would make sense. so how does twitter work?  gehts abi gut?
1753836674,10,Keep forgetting we only need to revise one topic for the 116 exam! It's a nice surprise every time I remember though
1753836730,6,@MsFantastic776 goodmorning&amp; Happymothers day
1753836746,5,"At my parents, net is good  Enjoyin myself too."
1753836795,6,@BaltarStar Hee! He looks totally drug addled and handsome.  Glad you found a clip you could view.
1753836798,9,"All in all, a good weekend"
1753836802,0,Law week is gonna go the fuck off  SO EXCITED
1753836820,2,"You know when your make late night calls to India team members for more pictures, your struggling with your message.  Thanks @angelac519."
1753836894,6,Great to be sunbathing in my garden.  And this afternoon I'll be watching ADO to see if they can win this important match (on tv).
1753836941,2,alot of new pictures tweets  ; some really old some new. check out the new ones if you wish . Tweeeet. http://twitpic.com/4wtyj
1753836989,2,is going out in the rain
1753837126,3,"@nigs Ah so 15 months. I'm sure he is advanced, and it's not you being biased  they seem to grow up faster these days - now I sound old!"
1753837146,2,@ashleyluvsjbvfc LOL how many stalkers today?you just love getting creepy stalkers
1753837221,0,"Getting somewhere with my first &quot;real&quot; KiokuDB and catalyst app, yay"
1753837297,6,Glorious sunny day in London town.. I'm in drama school fighting people with swords while protecting my romantically structured face
1753837302,0,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus
1753837307,5,"@daniellebabeyy babe  ive been aight, urselff?"
1753837311,11,http://twitpic.com/4wuaq - another prof pic.
1753837365,5,oh no its ok  they are coming on just now x]
1753837593,6,loves the smell of roast in the oven - thanks @sharnazzle for the ideas!
1753837690,6,Hopes every1 had a nice mothers day!
1753837734,6,i love you more than you'll ever know.
1753837739,10,@llJessicall What did you get?  My day is alright.. haven't done anything yet. leaving soon to my stepsister though!
1753837782,11,"@NukeSpoon precisely.  The more followers you have, the more important you feel  http://twitter.pbworks.com/Hashtags explains a bit more."
1753837791,0,@robinmatthewfry thats great I'll make sure I get a copy
1753837822,7,"Yeah, let's build an app #euruko"
1753837951,2,@c_j_davies Maybe it's time for Judith to step up to the plate then
1753837968,2,@LisaHopeCyrus xD  hello that's an important date!
1753838003,0,#SanctuarySunday fav character @pegasusangel has to be Ashley!  Why? cause she's awesome
1753838031,6,OK. break over. Back to the books. Have fun lovelies!  ? http://blip.fm/~5z8da
1753838044,2,it's mother's day...i already bought and gave my mother's day present to my mother.
1753838071,7,"my girlfriend still likes sesame st, and so do I"
1753838103,9,"@Rebeckela that is no problem, i know you will win with the butt kicking as i can see into the future,,, its your destiny.. jaiho"
1753838138,3,@scouserach Not today Rach
1753838149,4,is off to RENT soon  Hope I can get home tonight though with all the train problems :s ...
1753838181,2,@berdtwit Thx 4 sharing!
1753838210,0,@sammihouse  awww lol yh it is worth it-  mcfly are worth it 2  eekk
1753838222,10,"@ksymmonds @lcaller Sorry to have missed it. Yes, I'm a lazy bastard  Up, but still not dressed"
1753838257,7,Listening to the new Green Day album  Fingers crossed!
1753838344,10,@PsychicRadio Thabks! This made me feel very special!
1753838349,0,"So, I finally got my but on Twitter. Let's hope I make good use of this site"
1753838350,2,morning(ish)  hows everyone?
1753838357,5,@TradingGoddess &quot;Perfect Practice makes Perfect&quot;
1753838493,6,"welcome to all new catvampees, enjoy the ride"
1753838535,2,"@xo_mcflyandjb in heaven, i'll go everywhere"
1753838580,0,"@travelrants that's cool, I'd be happy to contribute to any future articles. Enjoy the rest of the weekend"
1753838615,2,"@gracechareas Okay. Are you still out? If not, how was dinner?"
1753838633,10,Round and Round the Garden: The amazing thing is that he's still talking to me!  http://rly.cc/JNFwN
1753838643,2,"@alexandraxaxaxa Alright, I'm coming  get another spoon ;)"
1753838665,0,Proudly watching my film  http://bit.ly/dP2Uh
1753838677,2,Happy Mothers Day  even though its not in the uk lol
1753838703,2,"@ChimeraX *Hand up* Me, I'm going  #localgovcamp"
1753838785,3,OOPS I meant 9412tr sorry lol
1753838867,0,Migrating a Sybase ASE SPARC Sun Solaris based into a Solaris x86 based. That should be fun
1753838936,2,Changing Guitar strings.. Getting Ready To Perform 'THE CLIMB' at my cousins birthdayy
1753839028,7,"gets sumthin special, but i want more. akankah suatu hari ku kan mendapatkannya...? only GOD knows..."
1753839094,6,We are having a day 'at home' today - which is proving to be rather lovely
1753839119,0,Just finnished my Double Cheeseburger. It was good  Ready to watch the Spanish F1
1753839226,3,Round and Round the Garden: The amazing thing is that he's still talking to me!  http://tinyurl.com/dx8as4
1753839236,6,Happy Mother's Day to all the mamas out there
1753839269,0,"Yay, a live demo of Rhodes. Loving this more and more  #euruko"
1753839272,6,"Awesome sunday service  God is for you, Jesus is praying for you - What can man do to you?!"
1753839287,6,@sh4rkship thanks for the follow
1753839337,6,"@asmita it is very cheeky one, but nice too"
1753839346,6,@Mariment @macangel @VisionaryEyes Thanks so much!
1753839357,5,"@nezorousylex hey!  not much, you?"
1753839399,10,@familyguyonline thanks for following !
1753839400,3,@michaelmagical Oh its dinner time here. still sulking over missing your fillet min   *sob* so having tea &amp; toast
1753839405,6,@nickmovs omg!! I'm tweeting sooo late sorry I miss u 2 good times ...NO I didn't marry him still great friends
1753839439,10,@andistancu Un mesaj de eroare: ForbiddenYou don't have permission to access /photo/3180758.jpg on this server. Am ghicit?
1753839446,0,"@Sweet_Libertine um, glad you enjoyed it..."
1753839473,10,Yesterday was the 1 year anniversary of the best day ever! YAY MCR!!!!
1753839535,5,I don't think our ISP is too happy with us this weekend!
1753851784,2,@jessicasimpson http://twitpic.com/4wb8q -  Gooood
1753851799,6,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1753851824,6,my darling dd says &quot;my mum is my best friend&quot;... and she told me to tell you all she said that in here too  so I did! love ya moo (jd too)
1753851827,2,@j4mes_c ive sorted it now operating system and all apps are on a seperate 60gb drive
1753851836,0,@ScottRhodie so you liked it. Glad to hear
1753851840,8,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki's book so i can hit a cleaner"
1753851868,10,has finally started his serious revision - has just completed an english BG mock
1753851895,6,@ciaag3nt thats great  (((hugs)))
1753851954,4,"Early bird gets the worm.  And in my case, birder gets to witness the carnage."
1753851984,6,Happy mothers day! Be good to your momma's!
1753852037,10,@thebeaddoodler You are welcome  I love cute stuff!
1753852044,6,off to do some gardening and get lots of fresh air - i love Sundays
1753852063,6,speakerphone with the bestie  love that kid http://tinyurl.com/qxyc2n
1753852095,2,@teabot Use the facial recognition feature in iLife '09
1753852096,2,@Bellisma can we please?
1753852149,1,"@Rove1974 LOL @ the cards. So very, very wrong"
1753852216,6,greeting again every momma : Happy Momma's Day!
1753852253,3,@sassyback you were right about karla not the best movie made
1753852261,7,Collabro w/JPhlip called &quot;California&quot; was another hot one.
1753852364,2,"@KristySlater this has been like the never ending story....all I seem to be doing is packing and now unpacking!!! Soon over, great here"
1753852508,0,@Jennifalconer I was happy to see on Something For the Weekend that Flight of the Conchords is back on BBC4!
1753852523,2,@ficklampa Isn't MSN in this case a lot easier? Hahaha!
1753852570,0,"@brazilianlinda Whoops, totally read that wrong. Ahem. Yes, I am participating in the 10 day may madness. My ebook is up there."
